Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Date,Hour,Minute,Time Period
2921,City,,No Cars Available,7/13/2016 6:20,,7/13/2016,6,20,Early Morning
2925,City,,No Cars Available,7/13/2016 6:21,,7/13/2016,6,21,Early Morning
2930,City,,No Cars Available,7/13/2016 6:26,,7/13/2016,6,26,Early Morning
2949,City,,No Cars Available,7/13/2016 6:40,,7/13/2016,6,40,Early Morning
2955,City,,No Cars Available,7/13/2016 6:41,,7/13/2016,6,41,Early Morning
2954,City,,No Cars Available,7/13/2016 6:44,,7/13/2016,6,44,Early Morning
2976,City,,No Cars Available,7/13/2016 6:50,,7/13/2016,6,50,Early Morning
2967,City,,No Cars Available,7/13/2016 6:52,,7/13/2016,6,52,Early Morning
2972,City,,No Cars Available,7/13/2016 6:55,,7/13/2016,6,55,Early Morning
2980,City,,No Cars Available,7/13/2016 6:57,,7/13/2016,6,57,Early Morning
2981,City,,No Cars Available,7/13/2016 7:03,,7/13/2016,7,3,Early Morning
2984,City,,No Cars Available,7/13/2016 7:05,,7/13/2016,7,5,Early Morning
2999,Airport,,No Cars Available,7/13/2016 7:10,,7/13/2016,7,10,Early Morning
3003,City,,No Cars Available,7/13/2016 7:13,,7/13/2016,7,13,Early Morning
3000,City,,No Cars Available,7/13/2016 7:16,,7/13/2016,7,16,Early Morning
3007,City,,No Cars Available,7/13/2016 7:21,,7/13/2016,7,21,Early Morning
3002,City,,No Cars Available,7/13/2016 7:21,,7/13/2016,7,21,Early Morning
3011,City,,No Cars Available,7/13/2016 7:22,,7/13/2016,7,22,Early Morning
3029,City,,No Cars Available,7/13/2016 7:36,,7/13/2016,7,36,Early Morning
3047,City,,No Cars Available,7/13/2016 7:42,,7/13/2016,7,42,Early Morning
3046,City,,No Cars Available,7/13/2016 7:43,,7/13/2016,7,43,Early Morning
3056,City,,No Cars Available,7/13/2016 7:48,,7/13/2016,7,48,Early Morning
3058,City,,No Cars Available,7/13/2016 7:55,,7/13/2016,7,55,Early Morning
3071,City,,No Cars Available,7/13/2016 8:07,,7/13/2016,8,7,Morning
3077,City,,No Cars Available,7/13/2016 8:12,,7/13/2016,8,12,Morning
3078,City,,No Cars Available,7/13/2016 8:14,,7/13/2016,8,14,Morning
3095,City,,No Cars Available,7/13/2016 8:15,,7/13/2016,8,15,Morning
3091,City,,No Cars Available,7/13/2016 8:16,,7/13/2016,8,16,Morning
3087,City,,No Cars Available,7/13/2016 8:19,,7/13/2016,8,19,Morning
3093,City,,No Cars Available,7/13/2016 8:23,,7/13/2016,8,23,Morning
3103,City,,No Cars Available,7/13/2016 8:23,,7/13/2016,8,23,Morning
3102,City,,No Cars Available,7/13/2016 8:27,,7/13/2016,8,27,Morning
3106,City,,No Cars Available,7/13/2016 8:27,,7/13/2016,8,27,Morning
3105,City,,No Cars Available,7/13/2016 8:29,,7/13/2016,8,29,Morning
3128,City,,No Cars Available,7/13/2016 8:33,,7/13/2016,8,33,Morning
3116,City,,No Cars Available,7/13/2016 8:34,,7/13/2016,8,34,Morning
3115,City,,No Cars Available,7/13/2016 8:37,,7/13/2016,8,37,Morning
3121,City,,No Cars Available,7/13/2016 8:39,,7/13/2016,8,39,Morning
3124,City,,No Cars Available,7/13/2016 8:40,,7/13/2016,8,40,Morning
3127,City,,No Cars Available,7/13/2016 8:41,,7/13/2016,8,41,Morning
3133,City,,No Cars Available,7/13/2016 8:42,,7/13/2016,8,42,Morning
3136,City,,No Cars Available,7/13/2016 8:51,,7/13/2016,8,51,Morning
3164,City,,No Cars Available,7/13/2016 9:05,,7/13/2016,9,5,Morning
3165,City,,No Cars Available,7/13/2016 9:09,,7/13/2016,9,9,Morning
3167,City,,No Cars Available,7/13/2016 9:10,,7/13/2016,9,10,Morning
3178,City,,No Cars Available,7/13/2016 9:20,,7/13/2016,9,20,Morning
3195,City,,No Cars Available,7/13/2016 9:34,,7/13/2016,9,34,Morning
3204,City,,No Cars Available,7/13/2016 9:37,,7/13/2016,9,37,Morning
3199,City,,No Cars Available,7/13/2016 9:41,,7/13/2016,9,41,Morning
3219,City,,No Cars Available,7/13/2016 9:45,,7/13/2016,9,45,Morning
3209,City,,No Cars Available,7/13/2016 9:52,,7/13/2016,9,52,Morning
3225,City,,No Cars Available,7/13/2016 9:59,,7/13/2016,9,59,Morning
3241,City,,No Cars Available,7/13/2016 10:04,,7/13/2016,10,4,Morning
3234,City,,No Cars Available,7/13/2016 10:05,,7/13/2016,10,5,Morning
3239,City,,No Cars Available,7/13/2016 10:05,,7/13/2016,10,5,Morning
3252,City,,No Cars Available,7/13/2016 10:07,,7/13/2016,10,7,Morning
3244,City,,No Cars Available,7/13/2016 10:09,,7/13/2016,10,9,Morning
3246,City,,No Cars Available,7/13/2016 10:11,,7/13/2016,10,11,Morning
3257,City,,No Cars Available,7/13/2016 10:12,,7/13/2016,10,12,Morning
3251,City,,No Cars Available,7/13/2016 10:12,,7/13/2016,10,12,Morning
3247,City,,No Cars Available,7/13/2016 10:13,,7/13/2016,10,13,Morning
3259,City,,No Cars Available,7/13/2016 10:16,,7/13/2016,10,16,Morning
3267,City,,No Cars Available,7/13/2016 10:25,,7/13/2016,10,25,Morning
3269,Airport,,No Cars Available,7/13/2016 10:31,,7/13/2016,10,31,Morning
3272,City,,No Cars Available,7/13/2016 10:38,,7/13/2016,10,38,Morning
3278,City,,No Cars Available,7/13/2016 10:40,,7/13/2016,10,40,Morning
3279,Airport,,No Cars Available,7/13/2016 10:41,,7/13/2016,10,41,Morning
3284,Airport,,No Cars Available,7/13/2016 10:49,,7/13/2016,10,49,Morning
3288,City,,No Cars Available,7/13/2016 11:03,,7/13/2016,11,3,Morning
3290,City,,No Cars Available,7/13/2016 11:14,,7/13/2016,11,14,Morning
3296,City,,No Cars Available,7/13/2016 11:39,,7/13/2016,11,39,Morning
3308,City,,No Cars Available,7/13/2016 11:58,,7/13/2016,11,58,Morning
3322,City,,No Cars Available,7/13/2016 12:21,,7/13/2016,12,21,Afternoon
3325,Airport,,No Cars Available,7/13/2016 12:26,,7/13/2016,12,26,Afternoon
3332,City,,No Cars Available,7/13/2016 12:34,,7/13/2016,12,34,Afternoon
3331,City,,No Cars Available,7/13/2016 12:37,,7/13/2016,12,37,Afternoon
3335,City,,No Cars Available,7/13/2016 12:39,,7/13/2016,12,39,Afternoon
3345,Airport,,No Cars Available,7/13/2016 13:04,,7/13/2016,13,4,Afternoon
3350,City,,No Cars Available,7/13/2016 13:17,,7/13/2016,13,17,Afternoon
3349,Airport,,No Cars Available,7/13/2016 13:18,,7/13/2016,13,18,Afternoon
3361,City,,No Cars Available,7/13/2016 13:32,,7/13/2016,13,32,Afternoon
3356,Airport,,No Cars Available,7/13/2016 13:32,,7/13/2016,13,32,Afternoon
3364,Airport,,No Cars Available,7/13/2016 13:41,,7/13/2016,13,41,Afternoon
3368,City,,No Cars Available,7/13/2016 13:53,,7/13/2016,13,53,Afternoon
3371,City,,No Cars Available,7/13/2016 14:02,,7/13/2016,14,2,Afternoon
3373,City,,No Cars Available,7/13/2016 14:06,,7/13/2016,14,6,Afternoon
3374,City,,No Cars Available,7/13/2016 14:13,,7/13/2016,14,13,Afternoon
3376,Airport,,No Cars Available,7/13/2016 14:18,,7/13/2016,14,18,Afternoon
3386,Airport,,No Cars Available,7/13/2016 14:39,,7/13/2016,14,39,Afternoon
3389,City,,No Cars Available,7/13/2016 14:39,,7/13/2016,14,39,Afternoon
3390,Airport,,No Cars Available,7/13/2016 14:40,,7/13/2016,14,40,Afternoon
3401,City,,No Cars Available,7/13/2016 15:11,,7/13/2016,15,11,Afternoon
3402,Airport,,No Cars Available,7/13/2016 15:12,,7/13/2016,15,12,Afternoon
3398,City,,No Cars Available,7/13/2016 15:12,,7/13/2016,15,12,Afternoon
3406,Airport,,No Cars Available,7/13/2016 15:20,,7/13/2016,15,20,Afternoon
3410,Airport,,No Cars Available,7/13/2016 15:24,,7/13/2016,15,24,Afternoon
3409,City,,No Cars Available,7/13/2016 15:25,,7/13/2016,15,25,Afternoon
3417,City,,No Cars Available,7/13/2016 15:41,,7/13/2016,15,41,Afternoon
3426,City,,No Cars Available,7/13/2016 15:56,,7/13/2016,15,56,Afternoon
3435,City,,No Cars Available,7/13/2016 16:07,,7/13/2016,16,7,Evening
3439,City,,No Cars Available,7/13/2016 16:19,,7/13/2016,16,19,Evening
3442,City,,No Cars Available,7/13/2016 16:29,,7/13/2016,16,29,Evening
3443,City,,No Cars Available,7/13/2016 16:35,,7/13/2016,16,35,Evening
3447,City,,No Cars Available,7/13/2016 16:42,,7/13/2016,16,42,Evening
3463,Airport,,No Cars Available,7/13/2016 17:08,,7/13/2016,17,8,Evening
3464,Airport,,No Cars Available,7/13/2016 17:11,,7/13/2016,17,11,Evening
3473,Airport,,No Cars Available,7/13/2016 17:13,,7/13/2016,17,13,Evening
3470,Airport,,No Cars Available,7/13/2016 17:15,,7/13/2016,17,15,Evening
3474,Airport,,No Cars Available,7/13/2016 17:18,,7/13/2016,17,18,Evening
3467,Airport,,No Cars Available,7/13/2016 17:19,,7/13/2016,17,19,Evening
3481,Airport,,No Cars Available,7/13/2016 17:20,,7/13/2016,17,20,Evening
3479,Airport,,No Cars Available,7/13/2016 17:20,,7/13/2016,17,20,Evening
3487,Airport,,No Cars Available,7/13/2016 17:20,,7/13/2016,17,20,Evening
3476,Airport,,No Cars Available,7/13/2016 17:23,,7/13/2016,17,23,Evening
3484,City,,No Cars Available,7/13/2016 17:25,,7/13/2016,17,25,Evening
3491,Airport,,No Cars Available,7/13/2016 17:27,,7/13/2016,17,27,Evening
3488,Airport,,No Cars Available,7/13/2016 17:27,,7/13/2016,17,27,Evening
3490,Airport,,No Cars Available,7/13/2016 17:27,,7/13/2016,17,27,Evening
3493,Airport,,No Cars Available,7/13/2016 17:28,,7/13/2016,17,28,Evening
3492,Airport,,No Cars Available,7/13/2016 17:29,,7/13/2016,17,29,Evening
3480,Airport,,No Cars Available,7/13/2016 17:29,,7/13/2016,17,29,Evening
3489,Airport,,No Cars Available,7/13/2016 17:31,,7/13/2016,17,31,Evening
3502,Airport,,No Cars Available,7/13/2016 17:32,,7/13/2016,17,32,Evening
3494,Airport,,No Cars Available,7/13/2016 17:33,,7/13/2016,17,33,Evening
3501,Airport,,No Cars Available,7/13/2016 17:36,,7/13/2016,17,36,Evening
3503,Airport,,No Cars Available,7/13/2016 17:38,,7/13/2016,17,38,Evening
3509,Airport,,No Cars Available,7/13/2016 17:39,,7/13/2016,17,39,Evening
3504,Airport,,No Cars Available,7/13/2016 17:41,,7/13/2016,17,41,Evening
3512,Airport,,No Cars Available,7/13/2016 17:41,,7/13/2016,17,41,Evening
3519,Airport,,No Cars Available,7/13/2016 17:41,,7/13/2016,17,41,Evening
3516,Airport,,No Cars Available,7/13/2016 17:41,,7/13/2016,17,41,Evening
3513,Airport,,No Cars Available,7/13/2016 17:42,,7/13/2016,17,42,Evening
3515,Airport,,No Cars Available,7/13/2016 17:42,,7/13/2016,17,42,Evening
3521,Airport,,No Cars Available,7/13/2016 17:45,,7/13/2016,17,45,Evening
3527,Airport,,No Cars Available,7/13/2016 17:46,,7/13/2016,17,46,Evening
3526,Airport,,No Cars Available,7/13/2016 17:48,,7/13/2016,17,48,Evening
3522,Airport,,No Cars Available,7/13/2016 17:49,,7/13/2016,17,49,Evening
3536,Airport,,No Cars Available,7/13/2016 17:51,,7/13/2016,17,51,Evening
3534,Airport,,No Cars Available,7/13/2016 17:51,,7/13/2016,17,51,Evening
3537,Airport,,No Cars Available,7/13/2016 17:55,,7/13/2016,17,55,Evening
3533,Airport,,No Cars Available,7/13/2016 17:56,,7/13/2016,17,56,Evening
3535,Airport,,No Cars Available,7/13/2016 17:56,,7/13/2016,17,56,Evening
3532,Airport,,No Cars Available,7/13/2016 17:57,,7/13/2016,17,57,Evening
3547,Airport,,No Cars Available,7/13/2016 17:57,,7/13/2016,17,57,Evening
3531,Airport,,No Cars Available,7/13/2016 17:57,,7/13/2016,17,57,Evening
3538,Airport,,No Cars Available,7/13/2016 17:58,,7/13/2016,17,58,Evening
3543,Airport,,No Cars Available,7/13/2016 17:59,,7/13/2016,17,59,Evening
3539,Airport,,No Cars Available,7/13/2016 18:02,,7/13/2016,18,2,Evening
3542,Airport,,No Cars Available,7/13/2016 18:05,,7/13/2016,18,5,Evening
3553,Airport,,No Cars Available,7/13/2016 18:08,,7/13/2016,18,8,Evening
3562,Airport,,No Cars Available,7/13/2016 18:09,,7/13/2016,18,9,Evening
3550,Airport,,No Cars Available,7/13/2016 18:10,,7/13/2016,18,10,Evening
3551,Airport,,No Cars Available,7/13/2016 18:10,,7/13/2016,18,10,Evening
3557,Airport,,No Cars Available,7/13/2016 18:10,,7/13/2016,18,10,Evening
3560,Airport,,No Cars Available,7/13/2016 18:10,,7/13/2016,18,10,Evening
3566,Airport,,No Cars Available,7/13/2016 18:13,,7/13/2016,18,13,Evening
3567,Airport,,No Cars Available,7/13/2016 18:14,,7/13/2016,18,14,Evening
3554,Airport,,No Cars Available,7/13/2016 18:14,,7/13/2016,18,14,Evening
3556,Airport,,No Cars Available,7/13/2016 18:15,,7/13/2016,18,15,Evening
3563,Airport,,No Cars Available,7/13/2016 18:16,,7/13/2016,18,16,Evening
3569,Airport,,No Cars Available,7/13/2016 18:19,,7/13/2016,18,19,Evening
3571,Airport,,No Cars Available,7/13/2016 18:22,,7/13/2016,18,22,Evening
3574,Airport,,No Cars Available,7/13/2016 18:22,,7/13/2016,18,22,Evening
3568,Airport,,No Cars Available,7/13/2016 18:22,,7/13/2016,18,22,Evening
3576,Airport,,No Cars Available,7/13/2016 18:23,,7/13/2016,18,23,Evening
3570,Airport,,No Cars Available,7/13/2016 18:24,,7/13/2016,18,24,Evening
3578,Airport,,No Cars Available,7/13/2016 18:26,,7/13/2016,18,26,Evening
3579,Airport,,No Cars Available,7/13/2016 18:26,,7/13/2016,18,26,Evening
3582,Airport,,No Cars Available,7/13/2016 18:27,,7/13/2016,18,27,Evening
3589,Airport,,No Cars Available,7/13/2016 18:27,,7/13/2016,18,27,Evening
3580,Airport,,No Cars Available,7/13/2016 18:27,,7/13/2016,18,27,Evening
3575,Airport,,No Cars Available,7/13/2016 18:27,,7/13/2016,18,27,Evening
3573,City,,No Cars Available,7/13/2016 18:29,,7/13/2016,18,29,Evening
3592,Airport,,No Cars Available,7/13/2016 18:29,,7/13/2016,18,29,Evening
3587,Airport,,No Cars Available,7/13/2016 18:30,,7/13/2016,18,30,Evening
3586,Airport,,No Cars Available,7/13/2016 18:32,,7/13/2016,18,32,Evening
3581,Airport,,No Cars Available,7/13/2016 18:32,,7/13/2016,18,32,Evening
3588,Airport,,No Cars Available,7/13/2016 18:33,,7/13/2016,18,33,Evening
3591,Airport,,No Cars Available,7/13/2016 18:33,,7/13/2016,18,33,Evening
3595,Airport,,No Cars Available,7/13/2016 18:35,,7/13/2016,18,35,Evening
3597,Airport,,No Cars Available,7/13/2016 18:36,,7/13/2016,18,36,Evening
3599,Airport,,No Cars Available,7/13/2016 18:38,,7/13/2016,18,38,Evening
3596,Airport,,No Cars Available,7/13/2016 18:39,,7/13/2016,18,39,Evening
3604,Airport,,No Cars Available,7/13/2016 18:43,,7/13/2016,18,43,Evening
3603,Airport,,No Cars Available,7/13/2016 18:44,,7/13/2016,18,44,Evening
3605,Airport,,No Cars Available,7/13/2016 18:44,,7/13/2016,18,44,Evening
3600,Airport,,No Cars Available,7/13/2016 18:45,,7/13/2016,18,45,Evening
3607,Airport,,No Cars Available,7/13/2016 18:45,,7/13/2016,18,45,Evening
3608,Airport,,No Cars Available,7/13/2016 18:47,,7/13/2016,18,47,Evening
3611,Airport,,No Cars Available,7/13/2016 18:48,,7/13/2016,18,48,Evening
3609,City,,No Cars Available,7/13/2016 18:49,,7/13/2016,18,49,Evening
3610,Airport,,No Cars Available,7/13/2016 18:49,,7/13/2016,18,49,Evening
3616,Airport,,No Cars Available,7/13/2016 18:49,,7/13/2016,18,49,Evening
3606,Airport,,No Cars Available,7/13/2016 18:50,,7/13/2016,18,50,Evening
3614,City,,No Cars Available,7/13/2016 18:51,,7/13/2016,18,51,Evening
3618,Airport,,No Cars Available,7/13/2016 18:52,,7/13/2016,18,52,Evening
3612,Airport,,No Cars Available,7/13/2016 18:53,,7/13/2016,18,53,Evening
3623,Airport,,No Cars Available,7/13/2016 18:54,,7/13/2016,18,54,Evening
3619,Airport,,No Cars Available,7/13/2016 18:55,,7/13/2016,18,55,Evening
3627,Airport,,No Cars Available,7/13/2016 18:57,,7/13/2016,18,57,Evening
3635,Airport,,No Cars Available,7/13/2016 18:58,,7/13/2016,18,58,Evening
3629,Airport,,No Cars Available,7/13/2016 18:58,,7/13/2016,18,58,Evening
3626,Airport,,No Cars Available,7/13/2016 19:00,,7/13/2016,19,0,Night
3633,City,,No Cars Available,7/13/2016 19:00,,7/13/2016,19,0,Night
3637,Airport,,No Cars Available,7/13/2016 19:05,,7/13/2016,19,5,Night
3639,Airport,,No Cars Available,7/13/2016 19:05,,7/13/2016,19,5,Night
3628,Airport,,No Cars Available,7/13/2016 19:06,,7/13/2016,19,6,Night
3642,Airport,,No Cars Available,7/13/2016 19:07,,7/13/2016,19,7,Night
3636,Airport,,No Cars Available,7/13/2016 19:07,,7/13/2016,19,7,Night
3647,Airport,,No Cars Available,7/13/2016 19:09,,7/13/2016,19,9,Night
3655,Airport,,No Cars Available,7/13/2016 19:11,,7/13/2016,19,11,Night
3643,Airport,,No Cars Available,7/13/2016 19:12,,7/13/2016,19,12,Night
3654,Airport,,No Cars Available,7/13/2016 19:15,,7/13/2016,19,15,Night
3652,Airport,,No Cars Available,7/13/2016 19:16,,7/13/2016,19,16,Night
3650,Airport,,No Cars Available,7/13/2016 19:17,,7/13/2016,19,17,Night
3665,Airport,,No Cars Available,7/13/2016 19:21,,7/13/2016,19,21,Night
3663,Airport,,No Cars Available,7/13/2016 19:22,,7/13/2016,19,22,Night
3664,Airport,,No Cars Available,7/13/2016 19:22,,7/13/2016,19,22,Night
3659,Airport,,No Cars Available,7/13/2016 19:24,,7/13/2016,19,24,Night
3677,Airport,,No Cars Available,7/13/2016 19:24,,7/13/2016,19,24,Night
3670,Airport,,No Cars Available,7/13/2016 19:25,,7/13/2016,19,25,Night
3669,Airport,,No Cars Available,7/13/2016 19:25,,7/13/2016,19,25,Night
3675,Airport,,No Cars Available,7/13/2016 19:25,,7/13/2016,19,25,Night
3682,Airport,,No Cars Available,7/13/2016 19:31,,7/13/2016,19,31,Night
3674,Airport,,No Cars Available,7/13/2016 19:31,,7/13/2016,19,31,Night
3678,Airport,,No Cars Available,7/13/2016 19:33,,7/13/2016,19,33,Night
3673,Airport,,No Cars Available,7/13/2016 19:35,,7/13/2016,19,35,Night
3687,Airport,,No Cars Available,7/13/2016 19:35,,7/13/2016,19,35,Night
3683,Airport,,No Cars Available,7/13/2016 19:36,,7/13/2016,19,36,Night
3685,Airport,,No Cars Available,7/13/2016 19:37,,7/13/2016,19,37,Night
3684,Airport,,No Cars Available,7/13/2016 19:38,,7/13/2016,19,38,Night
3692,Airport,,No Cars Available,7/13/2016 19:40,,7/13/2016,19,40,Night
3680,Airport,,No Cars Available,7/13/2016 19:40,,7/13/2016,19,40,Night
3689,Airport,,No Cars Available,7/13/2016 19:41,,7/13/2016,19,41,Night
3696,Airport,,No Cars Available,7/13/2016 19:43,,7/13/2016,19,43,Night
3693,Airport,,No Cars Available,7/13/2016 19:43,,7/13/2016,19,43,Night
3695,Airport,,No Cars Available,7/13/2016 19:43,,7/13/2016,19,43,Night
3709,Airport,,No Cars Available,7/13/2016 19:44,,7/13/2016,19,44,Night
3708,Airport,,No Cars Available,7/13/2016 19:45,,7/13/2016,19,45,Night
3699,Airport,,No Cars Available,7/13/2016 19:45,,7/13/2016,19,45,Night
3691,Airport,,No Cars Available,7/13/2016 19:46,,7/13/2016,19,46,Night
3705,Airport,,No Cars Available,7/13/2016 19:47,,7/13/2016,19,47,Night
3707,Airport,,No Cars Available,7/13/2016 19:48,,7/13/2016,19,48,Night
3706,Airport,,No Cars Available,7/13/2016 19:49,,7/13/2016,19,49,Night
3702,Airport,,No Cars Available,7/13/2016 19:50,,7/13/2016,19,50,Night
3700,Airport,,No Cars Available,7/13/2016 19:50,,7/13/2016,19,50,Night
3712,Airport,,No Cars Available,7/13/2016 19:51,,7/13/2016,19,51,Night
3698,Airport,,No Cars Available,7/13/2016 19:51,,7/13/2016,19,51,Night
3710,Airport,,No Cars Available,7/13/2016 19:51,,7/13/2016,19,51,Night
3714,Airport,,No Cars Available,7/13/2016 19:53,,7/13/2016,19,53,Night
3720,Airport,,No Cars Available,7/13/2016 19:55,,7/13/2016,19,55,Night
3719,Airport,,No Cars Available,7/13/2016 19:58,,7/13/2016,19,58,Night
3717,Airport,,No Cars Available,7/13/2016 19:58,,7/13/2016,19,58,Night
3715,Airport,,No Cars Available,7/13/2016 19:59,,7/13/2016,19,59,Night
3713,Airport,,No Cars Available,7/13/2016 19:59,,7/13/2016,19,59,Night
3716,Airport,,No Cars Available,7/13/2016 20:01,,7/13/2016,20,1,Night
3726,Airport,,No Cars Available,7/13/2016 20:04,,7/13/2016,20,4,Night
3724,Airport,,No Cars Available,7/13/2016 20:04,,7/13/2016,20,4,Night
3721,Airport,,No Cars Available,7/13/2016 20:04,,7/13/2016,20,4,Night
3729,Airport,,No Cars Available,7/13/2016 20:05,,7/13/2016,20,5,Night
3731,Airport,,No Cars Available,7/13/2016 20:06,,7/13/2016,20,6,Night
3733,Airport,,No Cars Available,7/13/2016 20:10,,7/13/2016,20,10,Night
3730,Airport,,No Cars Available,7/13/2016 20:11,,7/13/2016,20,11,Night
3735,Airport,,No Cars Available,7/13/2016 20:11,,7/13/2016,20,11,Night
3734,Airport,,No Cars Available,7/13/2016 20:12,,7/13/2016,20,12,Night
3737,Airport,,No Cars Available,7/13/2016 20:19,,7/13/2016,20,19,Night
3736,Airport,,No Cars Available,7/13/2016 20:20,,7/13/2016,20,20,Night
3746,Airport,,No Cars Available,7/13/2016 20:22,,7/13/2016,20,22,Night
3747,Airport,,No Cars Available,7/13/2016 20:25,,7/13/2016,20,25,Night
3751,Airport,,No Cars Available,7/13/2016 20:29,,7/13/2016,20,29,Night
3750,Airport,,No Cars Available,7/13/2016 20:30,,7/13/2016,20,30,Night
3752,Airport,,No Cars Available,7/13/2016 20:31,,7/13/2016,20,31,Night
3754,Airport,,No Cars Available,7/13/2016 20:32,,7/13/2016,20,32,Night
3749,Airport,,No Cars Available,7/13/2016 20:32,,7/13/2016,20,32,Night
3757,Airport,,No Cars Available,7/13/2016 20:33,,7/13/2016,20,33,Night
3765,Airport,,No Cars Available,7/13/2016 20:35,,7/13/2016,20,35,Night
3756,Airport,,No Cars Available,7/13/2016 20:35,,7/13/2016,20,35,Night
3764,Airport,,No Cars Available,7/13/2016 20:35,,7/13/2016,20,35,Night
3770,Airport,,No Cars Available,7/13/2016 20:39,,7/13/2016,20,39,Night
3778,Airport,,No Cars Available,7/13/2016 20:40,,7/13/2016,20,40,Night
3772,Airport,,No Cars Available,7/13/2016 20:40,,7/13/2016,20,40,Night
3760,Airport,,No Cars Available,7/13/2016 20:40,,7/13/2016,20,40,Night
3779,Airport,,No Cars Available,7/13/2016 20:42,,7/13/2016,20,42,Night
